-4.056591168045997620e-02,7.422994077205657959e-02,3.266468644142150879e-03,-1.221352145075798035e-01,4.962420091032981873e-03,2.956121601164340973e-02,2.964114956557750702e-02,-1.061464771628379822e-01,-3.614486381411552429e-02,-2.813518978655338287e-03
6.646906584501266479e-02,-5.866835266351699829e-02,1.577229821123182774e-03,2.385262399911880493e-02,2.184709906578063965e-02,-1.584044657647609711e-02,-2.253751643002033234e-02,-9.030328691005706787e-02,6.244982127100229263e-03,-3.853271156549453735e-02
-6.579509377479553223e-02,1.876620762050151825e-02,8.877917192876338959e-03,-1.029143258929252625e-01,2.037133835256099701e-02,-5.036165192723274231e-02,1.463287603110074997e-02,2.581679634749889374e-02,7.404732704162597656e-02,5.220103543251752853e-03
1.683965884149074554e-02,-2.480182447470724583e-04,4.174143821001052856e-02,1.936767250299453735e-02,-1.311379671096801758e-02,-1.456469576805830002e-02,2.185987494885921478e-02,6.928841769695281982e-02,9.712866507470607758e-03,-3.051385050639510155e-03
-1.355333067476749420e-02,-1.113022193312644958e-01,-5.019518733024597168e-02,8.249351382255554199e-02,-6.425566505640745163e-03,-6.226104125380516052e-02,-4.213787242770195007e-02,4.707985743880271912e-02,-2.304945513606071472e-02,-6.558506935834884644e-02
5.271009355783462524e-02,-3.763277828693389893e-02,-3.257920593023300171e-02,-4.167934879660606384e-02,3.772237151861190796e-02,6.151802465319633484e-02,2.530410699546337128e-02,-3.907962888479232788e-02,-2.669520908966660500e-03,-2.899473905563354492e-02
3.311372920870780945e-02,-5.218965560197830200e-02,1.047021672129631042e-01,-6.764783710241317749e-02,1.098215393722057343e-02,-4.955136030912399292e-02,-3.177116811275482178e-02,3.243150189518928528e-02,4.078418761491775513e-02,1.573739387094974518e-02
-4.540735855698585510e-02,1.965965842828154564e-03,4.235289245843887329e-02,5.417494103312492371e-02,-3.290517255663871765e-02,-1.589794456958770752e-02,1.129620335996150970e-02,7.070168107748031616e-02,-1.912992447614669800e-02,-1.765117980539798737e-02
-2.629781328141689301e-02,6.248267367482185364e-02,8.209319785237312317e-03,2.194697968661785126e-02,1.641995832324028015e-02,-2.900493703782558441e-02,-5.339624360203742981e-02,8.428300730884075165e-03,4.646438639611005783e-03,2.056088484823703766e-02
1.708644255995750427e-02,-6.070278584957122803e-03,-7.235141936689615250e-03,4.193072207272052765e-03,7.238140702247619629e-02,-6.101710349321365356e-02,-2.711841836571693420e-03,3.548932448029518127e-02,3.649812191724777222e-02,4.619625955820083618e-02
-1.050492189824581146e-02,-3.761531412601470947e-02,6.859637331217527390e-03,5.975298210978507996e-02,-2.820454351603984833e-02,-4.651458933949470520e-02,4.389901179820299149e-03,-3.970283642411231995e-02,2.590735070407390594e-02,9.169820696115493774e-02
9.026374667882919312e-02,-1.057573556900024414e-01,9.039407223463058472e-02,-3.959110006690025330e-02,1.694726571440696716e-02,-8.591015823185443878e-03,7.054702937602996826e-02,-1.309852581471204758e-02,-2.195319347083568573e-02,-5.350359133444726467e-04
1.295933127403259277e-02,8.710532635450363159e-02,-4.858952015638351440e-02,-2.542258240282535553e-02,-2.479024603962898254e-02,-4.119380936026573181e-02,1.614976645214483142e-05,1.730446331202983856e-02,-4.371799901127815247e-02,-6.356562674045562744e-02
1.413761056028306484e-03,-6.133705005049705505e-02,5.181328579783439636e-02,-2.882811799645423889e-02,2.138822572305798531e-03,-3.096478618681430817e-02,3.632944449782371521e-02,-8.518114686012268066e-02,-6.265028566122055054e-02,-1.085464581847190857e-01
-7.723698765039443970e-02,-6.730108708143234253e-02,6.274788826704025269e-02,7.011631131172180176e-02,8.247577399015426636e-02,1.292390376329421997e-02,-2.869774214923381805e-02,-8.439005614491179585e-05,-1.020278222858905792e-02,5.648513324558734894e-03
-2.639445476233959198e-02,-6.557327695190906525e-03,-2.028738148510456085e-02,2.238755859434604645e-02,-2.684814110398292542e-02,4.375202581286430359e-02,2.514363825321197510e-02,8.954157680273056030e-02,1.076253056526184082e-01,-2.002549916505813599e-02
3.013194911181926727e-02,-7.640551775693893433e-02,1.290246844291687012e-02,5.989792570471763611e-02,1.971762068569660187e-02,7.100624497979879379e-03,5.287802219390869141e-02,-1.782856509089469910e-02,-1.895553868962451816e-04,2.836467325687408447e-02
2.694672346115112305e-02,4.386414214968681335e-02,6.173715740442276001e-02,1.426829304546117783e-02,5.026890709996223450e-02,5.015423987060785294e-03,-1.115342229604721069e-02,-4.361971095204353333e-02,-6.070640683174133301e-02,-3.862206265330314636e-02
-1.103441268205642700e-01,1.645636186003684998e-02,-3.371256170794367790e-03,9.839394129812717438e-03,1.415145699866116047e-03,-2.911110594868659973e-02,7.649504393339157104e-02,1.835768693126738071e-03,7.590863388031721115e-03,-6.471340358257293701e-02
-1.754780113697052002e-02,3.549907729029655457e-02,-6.930448114871978760e-02,5.025288090109825134e-02,1.080611906945705414e-02,4.451654851436614990e-02,-6.075343489646911621e-02,-9.895338863134384155e-02,3.429732471704483032e-02,1.520351320505142212e-02
1.057441458106040955e-01,7.443434745073318481e-02,6.600504368543624878e-02,4.170046374201774597e-02,1.015361864119768143e-02,1.621208898723125458e-02,-6.502204388380050659e-02,1.300651580095291138e-01,-4.223266150802373886e-03,-9.765720926225185394e-03
5.545124411582946777e-02,-5.232043936848640442e-02,-2.762563899159431458e-02,-1.574496389366686344e-03,5.448700394481420517e-03,-5.811327323317527771e-02,-1.725422218441963196e-02,-5.146124586462974548e-02,3.481144830584526062e-02,-5.519364401698112488e-02
-1.961850188672542572e-02,2.680338919162750244e-02,1.177110429853200912e-02,6.171263009309768677e-02,4.971329122781753540e-02,3.394092619419097900e-02,-1.030464991927146912e-01,-3.111398033797740936e-02,-5.647159740328788757e-02,4.579729959368705750e-02
6.177952885627746582e-02,-8.312971889972686768e-02,3.502751467749476433e-03,-2.724483609199523926e-02,-7.902415096759796143e-02,9.364234656095504761e-02,5.112975463271141052e-02,-4.160686582326889038e-02,3.873341949656605721e-03,7.245405018329620361e-02
5.239051580429077148e-02,1.125283166766166687e-01,4.592763260006904602e-02,-4.350000247359275818e-02,4.814587160944938660e-02,1.512763835489749908e-02,-2.244697883725166321e-02,5.857793614268302917e-02,-1.336841285228729248e-02,4.732791706919670105e-02
-3.778167814016342163e-02,-5.386331677436828613e-02,1.747579686343669891e-02,1.036677975207567215e-02,2.595575526356697083e-02,6.809999048709869385e-02,4.007800668478012085e-02,3.009825758635997772e-02,8.659558743238449097e-02,-8.365657925605773926e-02
1.993112638592720032e-02,3.633917123079299927e-02,-8.364447276107966900e-04,2.487093023955821991e-02,-2.012693695724010468e-02,3.851293399930000305e-02,-1.412909030914306641e-01,-4.664830397814512253e-03,-6.296405196189880371e-02,4.947992786765098572e-02
3.705671057105064392e-02,-2.603543177247047424e-02,3.444000380113720894e-03,-5.525802448391914368e-02,4.549576900899410248e-03,-4.667678475379943848e-02,-3.758255764842033386e-02,6.238826550543308258e-03,-4.801307246088981628e-02,-6.339842081069946289e-02
3.306166455149650574e-02,-9.467361494898796082e-03,-5.815691500902175903e-02,-1.829420216381549835e-02,-4.407154396176338196e-02,1.826838590204715729e-02,3.247840330004692078e-02,3.034461103379726410e-02,-6.911581009626388550e-02,-1.297163683921098709e-02
-3.551236912608146667e-02,-3.601566702127456665e-02,6.491505354642868042e-02,-1.130402609705924988e-01,-2.940282598137855530e-02,3.443522006273269653e-02,-3.695528581738471985e-02,-2.707782760262489319e-02,-2.723359875380992889e-02,4.071582853794097900e-02
4.541629459708929062e-03,-6.097301840782165527e-02,3.504540398716926575e-02,1.822452433407306671e-02,5.177602171897888184e-02,7.677444070577621460e-02,1.305348332971334457e-02,-9.827252477407455444e-02,-6.005145236849784851e-02,1.716069690883159637e-02
-1.150740385055541992e-01,-5.771948024630546570e-02,3.635090833995491266e-04,5.239861551672220230e-03,-1.994591206312179565e-02,-9.474866837263107300e-02,-1.185222268104553223e-01,-7.077740877866744995e-02,-5.396021157503128052e-02,1.455885451287031174e-02
-7.560496032238006592e-02,2.162209711968898773e-02,-6.090658716857433319e-03,9.404174238443374634e-02,-4.400805011391639709e-02,1.177685037255287170e-01,-2.011707238852977753e-02,-2.901751361787319183e-02,7.142695249058306217e-04,2.156402217224240303e-03
1.952100172638893127e-02,-1.950936950743198395e-02,-8.181952685117721558e-02,-5.406543612480163574e-02,-4.268875718116760254e-02,-2.031293325126171112e-02,7.002350687980651855e-02,1.485581882297992706e-02,1.500661578029394150e-02,-9.650460444390773773e-03
-2.012980729341506958e-02,9.523659013211727142e-03,-1.076711341738700867e-02,5.745640024542808533e-02,4.237025603652000427e-02,6.686284393072128296e-02,7.473405450582504272e-03,1.353493928909301758e-01,2.609384432435035706e-02,5.886200815439224243e-02
-3.268013522028923035e-02,-6.376572698354721069e-02,2.467040531337261200e-02,-2.343968115746974945e-02,4.043459892272949219e-02,-2.263983711600303650e-02,-9.012754261493682861e-02,-2.048586308956146240e-02,-9.535807371139526367e-02,-1.486710645258426666e-02
3.350293636322021484e-02,4.335865005850791931e-02,-1.919619925320148468e-02,-3.605590388178825378e-02,3.242955729365348816e-02,-2.039914764463901520e-02,-1.577866845764219761e-03,-1.562388427555561066e-02,-1.019972376525402069e-02,1.332640182226896286e-02
3.600918501615524292e-02,-7.513850182294845581e-02,6.826179474592208862e-02,2.524386905133724213e-02,-5.607785657048225403e-02,2.014645934104919434e-02,-1.244553085416555405e-02,3.710673749446868896e-02,9.567103697918355465e-04,-2.388996444642543793e-02
5.952215287834405899e-04,-1.474713324569165707e-03,-1.494637783616781235e-02,-8.852680772542953491e-02,-1.621383242309093475e-02,3.636273741722106934e-02,-7.490942627191543579e-02,9.353303164243698120e-02,-9.572754055261611938e-02,6.778731197118759155e-02
3.773636370897293091e-02,3.852257877588272095e-02,-4.861814901232719421e-02,-5.624796822667121887e-02,3.880686312913894653e-02,1.762817427515983582e-02,-4.272957518696784973e-02,1.984506100416183472e-02,6.771975662559270859e-03,1.275395601987838745e-02
-3.770414739847183228e-02,-9.200817905366420746e-03,1.132558956742286682e-01,-7.648818194866180420e-02,1.055925041437149048e-01,-4.610095173120498657e-03,8.647593669593334198e-03,-2.446010522544384003e-02,-4.379128664731979370e-02,-7.272604852914810181e-02
2.489593252539634705e-02,4.690226539969444275e-02,4.344765096902847290e-02,-1.255031395703554153e-02,6.648590415716171265e-02,-1.340719987638294697e-03,6.415819376707077026e-02,-1.028241291642189026e-01,-1.300647296011447906e-02,9.019054705277085304e-04
-9.468555450439453125e-02,1.039019748568534851e-01,2.932760631665587425e-03,6.272979825735092163e-02,4.395995661616325378e-02,-8.535965532064437866e-02,4.535439237952232361e-02,-7.634680718183517456e-02,1.235295552760362625e-02,-3.624187782406806946e-02
2.965033054351806641e-02,5.988764390349388123e-02,9.280011057853698730e-02,4.355915635824203491e-02,-1.333781518042087555e-02,-6.168438866734504700e-02,-7.228821516036987305e-02,3.589757904410362244e-02,5.173390731215476990e-02,-4.875968024134635925e-02
1.262145396322011948e-02,6.075343117117881775e-04,1.476685400120913982e-03,-3.905430436134338379e-02,4.804296791553497314e-02,7.208896428346633911e-02,-3.378266841173171997e-02,-1.888752542436122894e-02,4.168878123164176941e-02,-6.019252166152000427e-02
-3.577622026205062866e-02,2.998267114162445068e-02,2.967215515673160553e-02,-6.316477060317993164e-02,6.580179184675216675e-02,3.476960584521293640e-02,-7.375150453299283981e-03,-4.437716677784919739e-02,1.888277009129524231e-03,2.494739182293415070e-02
-8.364820480346679688e-02,-2.357096411287784576e-02,-5.901267006993293762e-02,-1.183822564780712128e-02,-4.594967886805534363e-02,-9.065526537597179413e-03,6.154223158955574036e-02,1.282178144901990891e-02,7.729755342006683350e-02,6.125021725893020630e-02
1.104812417179346085e-02,5.516981706023216248e-02,-2.883772552013397217e-02,-4.806392267346382141e-02,-9.035696834325790405e-02,4.124898463487625122e-02,5.051348730921745300e-02,-5.901551246643066406e-02,-5.564190819859504700e-02,-1.117581352591514587e-01
-2.710882201790809631e-02,-2.882151678204536438e-02,-5.215908167883753777e-04,6.779834628105163574e-02,5.437362194061279297e-02,5.937309935688972473e-02,2.764692530035972595e-03,-2.229498140513896942e-02,2.410543523728847504e-02,3.508106991648674011e-02
1.664279960095882416e-02,6.122784106992185116e-04,9.203611873090267181e-03,-3.976856172084808350e-02,5.690890178084373474e-02,-4.728147014975547791e-02,-8.380955085158348083e-03,3.935333713889122009e-02,7.963573560118675232e-03,1.000614166259765625e-01
5.365867400541901588e-04,-1.731580309569835663e-02,4.187949933111667633e-03,1.077866088598966599e-02,-1.232772227376699448e-02,5.017881281673908234e-03,-6.097708828747272491e-03,-6.030887365341186523e-02,-2.290637465193867683e-03,-1.761425472795963287e-02
3.313296660780906677e-02,-6.475225836038589478e-02,6.593404710292816162e-02,-2.997678890824317932e-02,-9.566311724483966827e-03,3.591701760888099670e-02,-2.019873820245265961e-02,7.791041582822799683e-02,6.793887168169021606e-02,2.708706632256507874e-02
4.588494077324867249e-02,-3.662906354293227196e-03,3.549065813422203064e-02,1.554653793573379517e-02,2.317452244460582733e-02,-5.546095594763755798e-02,5.177763756364583969e-03,-1.857706718146800995e-02,5.036017298698425293e-02,6.016581133008003235e-02
2.772512473165988922e-02,-2.209845744073390961e-02,-1.280331332236528397e-02,1.018028892576694489e-02,1.694813221693038940e-01,-3.604570031166076660e-02,1.541816163808107376e-02,6.001418828964233398e-02,-3.787856921553611755e-02,-5.375931784510612488e-02
4.423449188470840454e-02,-7.599946111440658569e-02,6.470727175474166870e-02,3.290130570530891418e-02,-3.571905940771102905e-02,6.106094270944595337e-02,-7.288550585508346558e-02,-1.525189168751239777e-02,3.786566853523254395e-02,-2.193294698372483253e-03
6.138351559638977051e-02,-7.724445313215255737e-02,-5.422677472233772278e-02,5.417357012629508972e-02,-3.824286535382270813e-02,4.796647652983665466e-02,2.155572734773159027e-02,2.873966470360755920e-02,-3.906261920928955078e-02,4.144064616411924362e-03
1.826658472418785095e-02,8.261840045452117920e-02,1.065925285220146179e-01,4.207672551274299622e-02,-3.078305721282958984e-02,4.339969158172607422e-02,7.039092015475034714e-03,1.458281278610229492e-02,-4.715711623430252075e-02,-8.730026334524154663e-02
-4.723059386014938354e-02,-1.352676935493946075e-02,2.191959694027900696e-02,-1.364796906709671021e-01,2.490849047899246216e-02,-3.947752993553876877e-03,7.078921794891357422e-02,-5.874759051948785782e-03,5.985280498862266541e-03,-5.600946024060249329e-03
-5.562316253781318665e-02,-8.597487211227416992e-02,3.257155045866966248e-02,-3.526050364598631859e-03,1.017017289996147156e-01,7.512246817350387573e-02,-1.519566681236028671e-02,1.386236995458602905e-01,4.541291669011116028e-02,9.529833495616912842e-02
