-2.497508656233549118e-03
2.804490970447659492e-03
1.618113927543163300e-02
3.266508132219314575e-02
1.792133040726184845e-02
-3.067544312216341496e-04
6.874225568026304245e-03
4.011321812868118286e-02
-8.140201098285615444e-04
-4.970774520188570023e-03
