-5.570366978645324707e-03
2.772532962262630463e-02
4.998103249818086624e-03
3.522849828004837036e-02
9.190252982079982758e-03
-2.802915987558662891e-04
-1.121957879513502121e-02
3.097158484160900116e-02
-2.664161147549748421e-04
-2.887802431359887123e-03
