2.766637876629829407e-02
2.280657179653644562e-03
-3.896306967362761497e-03
3.128757327795028687e-02
-7.935862056910991669e-03
2.942783199250698090e-02
-2.282183151692152023e-03
3.423550166189670563e-03
-1.915550092235207558e-04
-1.275801798328757286e-03
1.021754384040832520e+00
1.001455307006835938e+00
1.017733097076416016e+00
9.687179327011108398e-01
9.975579380989074707e-01
1.018233895301818848e+00
9.998651146888732910e-01
1.027666807174682617e+00
1.000066041946411133e+00
9.989724755287170410e-01
3.968457132577896118e-02
4.577144607901573181e-02
1.198291033506393433e-02
3.632701933383941650e-02
-1.202075742185115814e-02
4.901413992047309875e-02
-1.478357799351215363e-02
-6.148333195596933365e-03
-8.566330187022686005e-03
-6.248112767934799194e-03
