9.957607984542846680e-01
1.021554231643676758e+00
9.957020282745361328e-01
1.034558415412902832e+00
1.000905275344848633e+00
9.998860955238342285e-01
1.000757217407226562e+00
1.027610421180725098e+00
9.996731877326965332e-01
9.971714615821838379e-01
